timestamp,open,high,low,close,volume
2025-08-10 21:00:00,118323.0,118355.61,118092.0,118239.47,170.11245
2025-08-10 21:15:00,118239.99,118471.54,118188.14,118224.23,174.58934
2025-08-10 21:30:00,118224.23,118297.14,118163.23,118253.64,132.18303
2025-08-10 21:45:00,118253.65,118716.91,118253.64,118716.9,121.66515
2025-08-10 22:00:00,118716.9,118946.45,118615.44,118872.01,237.33064
2025-08-10 22:15:00,118872.01,118966.92,118827.44,118837.0,102.7175
2025-08-10 22:30:00,118837.0,118966.0,118836.99,118950.0,59.36712
2025-08-10 22:45:00,118950.0,119084.93,118900.97,119084.92,164.10224
2025-08-10 23:00:00,119084.93,119240.0,118948.45,118952.23,278.7028
2025-08-10 23:15:00,118952.24,119030.82,118861.16,119020.0,148.87871
2025-08-10 23:30:00,119020.0,119311.11,119013.67,119256.36,228.72427
2025-08-10 23:45:00,119256.35,119300.0,119208.1,119294.01,96.6721
2025-08-11 00:00:00,119294.27,119310.82,119141.45,119220.01,200.28928
2025-08-11 00:15:00,119220.01,119500.0,119207.07,119415.3,227.42502
2025-08-11 00:30:00,119415.3,119450.0,119156.0,119237.97,181.11649
2025-08-11 00:45:00,119237.97,119328.46,119104.17,119126.35,176.89904
2025-08-11 01:00:00,119126.35,119215.57,119055.78,119110.27,106.76669
2025-08-11 01:15:00,119110.27,119249.35,118972.59,119174.53,191.74319
2025-08-11 01:30:00,119174.53,119800.0,119174.53,119758.9,527.53999
2025-08-11 01:45:00,119758.91,119999.0,119633.4,119988.0,391.28411
2025-08-11 02:00:00,119988.0,121286.8,119937.59,121286.34,1993.97462
2025-08-11 02:15:00,121286.33,121743.55,120933.22,121488.83,1119.14045
2025-08-11 02:30:00,121488.84,121789.58,121357.1,121719.99,447.3776
2025-08-11 02:45:00,121719.99,121894.64,121628.84,121876.0,329.14628
2025-08-11 03:00:00,121875.99,121991.77,121563.16,121991.55,495.84737
2025-08-11 03:15:00,121991.54,122164.07,121657.61,121751.53,533.63766
2025-08-11 03:30:00,121751.53,121776.57,121559.11,121588.26,356.8974
