timestamp,open,high,low,close,volume
2025-08-08 00:00:00,117472.02,117630.0,116694.28,116737.35,2393.91974
2025-08-08 04:00:00,116737.34,116973.3,116401.0,116817.19,1456.27491
2025-08-08 08:00:00,116817.2,116914.6,116317.08,116891.51,1108.98011
2025-08-08 12:00:00,116891.51,117271.73,115878.71,116207.69,2540.81848
2025-08-08 16:00:00,116207.7,116900.0,116006.14,116453.41,1690.79713
2025-08-08 20:00:00,116453.41,116980.0,116319.06,116674.74,854.52241
2025-08-09 00:00:00,116674.74,116750.0,116299.13,116384.01,971.89236
2025-08-09 04:00:00,116384.01,116980.0,116339.45,116756.01,2021.01259
2025-08-09 08:00:00,116756.0,117944.05,116756.0,117110.0,2353.3714
2025-08-09 12:00:00,117110.0,117238.04,116700.01,116892.47,1382.66437
2025-08-09 16:00:00,116892.48,116947.16,116500.0,116535.69,1202.78039
2025-08-09 20:00:00,116535.68,117021.16,116359.89,116462.25,1582.41033
2025-08-10 00:00:00,116462.25,118500.0,116460.63,118500.0,3892.68324
2025-08-10 04:00:00,118500.0,118741.77,117466.34,117808.3,2444.0838
2025-08-10 08:00:00,117808.29,118500.0,117608.01,118330.58,1506.32503
2025-08-10 12:00:00,118330.58,119113.94,118232.0,118815.0,2809.2276
2025-08-10 16:00:00,118815.0,118944.24,118433.8,118663.08,995.85812
2025-08-10 20:00:00,118663.09,119311.11,118074.99,119294.01,2674.59294
2025-08-11 00:00:00,119294.27,122164.07,118972.59,121728.99,7626.19257
2025-08-11 04:00:00,121729.0,122335.16,121466.08,121537.15,4279.8879
2025-08-11 08:00:00,121537.14,121823.0,120286.4,120561.54,4216.26732
2025-08-11 12:00:00,120561.53,120667.54,119382.91,120314.4,5236.26223
2025-08-11 16:00:00,120314.4,120794.05,118604.17,119089.3,2812.92272
2025-08-11 20:00:00,119089.3,119172.63,118050.11,118686.0,2322.80155
2025-08-12 00:00:00,118686.0,119275.46,118593.39,118857.7,1894.63528
2025-08-12 04:00:00,118857.7,119158.06,118424.86,118986.72,3135.38397
2025-08-12 08:00:00,118986.73,119058.43,118207.47,118522.22,2346.379
2025-08-12 12:00:00,118522.22,119960.0,118285.0,119933.0,4914.05441
2025-08-12 16:00:00,119933.0,120192.1,119172.62,119665.27,2309.07117
2025-08-12 20:00:00,119665.27,120324.43,119485.84,120134.08,2120.5851
2025-08-13 00:00:00,120134.09,120192.1,119094.28,119482.01,2361.00135
2025-08-13 04:00:00,119482.01,119820.18,118920.92,119580.4,2324.10298
2025-08-13 08:00:00,119580.4,120732.94,119446.22,120570.41,3213.18528
2025-08-13 12:00:00,120570.41,122200.0,120106.02,120920.62,7228.67197
2025-08-13 16:00:00,120920.61,122839.47,120920.61,122744.21,4167.90157
2025-08-13 20:00:00,122744.22,123667.79,122298.2,123306.43,3915.20787
2025-08-14 00:00:00,123306.44,124474.0,123250.5,123337.14,3481.676316
2025-08-14 04:00:00,123337.14,123428.6,121313.86,121725.31,3755.65744
2025-08-14 08:00:00,121725.31,122045.9,120694.0,120949.67,3456.28874
2025-08-14 12:00:00,120949.66,121183.06,117632.0,118257.25,11617.06761
2025-08-14 16:00:00,118257.26,118535.0,117180.0,117945.92,3545.40524
2025-08-14 20:00:00,117945.92,118516.81,117302.33,118295.09,2124.85224
