timestamp,open,high,low,close,volume
2025-07-18 21:00:00,175.32,176.52,175.23,176.48,25682.487
2025-07-18 21:15:00,176.48,176.85,176.16,176.35,36895.283
2025-07-18 21:30:00,176.34,176.88,176.25,176.84,19638.809
2025-07-18 21:45:00,176.84,177.03,175.8,175.97,20077.099
2025-07-18 22:00:00,175.96,175.99,174.86,175.54,22093.35
2025-07-18 22:15:00,175.53,176.81,175.42,176.63,27599.324
2025-07-18 22:30:00,176.63,176.96,176.4,176.46,14097.452
2025-07-18 22:45:00,176.45,176.64,175.61,175.9,33706.594
2025-07-18 23:00:00,175.9,176.84,175.14,176.61,45031.565
2025-07-18 23:15:00,176.61,177.29,176.32,176.9,65139.352
2025-07-18 23:30:00,176.9,177.39,176.9,177.23,11241.344
2025-07-18 23:45:00,177.23,177.62,177.11,177.28,14326.377
2025-07-19 00:00:00,177.28,177.43,176.97,177.2,18536.572
2025-07-19 00:15:00,177.19,177.28,176.86,177.13,10468.079
2025-07-19 00:30:00,177.13,177.36,176.19,176.56,21812.568
2025-07-19 00:45:00,176.57,176.65,175.1,175.18,27105.129
2025-07-19 01:00:00,175.18,175.29,174.0,175.26,41750.523
2025-07-19 01:15:00,175.25,176.44,175.22,176.43,42383.551
2025-07-19 01:30:00,176.43,176.7,176.07,176.47,22576.03
2025-07-19 01:45:00,176.47,176.78,176.15,176.61,20307.064
2025-07-19 02:00:00,176.62,176.72,175.7,176.47,14699.817
2025-07-19 02:15:00,176.46,176.8,176.0,176.18,12697.973
2025-07-19 02:30:00,176.17,177.2,176.17,177.11,19183.811
2025-07-19 02:45:00,177.12,177.26,176.99,177.14,17983.794
2025-07-19 03:00:00,177.14,177.5,177.01,177.45,37830.75
2025-07-19 03:15:00,177.45,177.5,177.28,177.39,14196.179
2025-07-19 03:30:00,177.39,177.69,177.3,177.56,15402.764
2025-07-19 03:45:00,177.56,177.59,176.9,177.45,17407.918
2025-07-19 04:00:00,177.45,177.74,177.25,177.61,28111.511
